bank,speaker,date_au,doc_id,clipped_score,rolling_90d_score,rolling_30d_score,prior_60d_score,shift_30_vs_prior_60,shift_direction
BOE,Megan Greene,2025-06-01,DOC_FC76C531C09B,1.6,0.5333333333333333,0.5333333333333333,,,stable
BOE,Megan Greene,2026-06-01,DOC_A017FC885FFB,0.0,0.0,0.0,,,stable
BOE,Megan Greene,2026-06-01,DOC_F08F2A3F908D,0.0,0.0,0.0,,,stable
BOE,Michael Saunders,2021-06-01,DOC_56EF9ACDA179,0.18105249899038123,0.18105249899038123,0.18105249899038123,,,stable
BOE,Michael Saunders,2021-06-01,DOC_6CCC6C3DD2BC,-2.8,-1.3094737505048093,-1.3094737505048093,,,stable
BOE,Michael Saunders,2021-06-01,DOC_C248D823C033,-1.2830074998557683,-1.300651666955129,-1.300651666955129,,,stable
BOE,Michael Saunders,2022-06-01,DOC_09C53B1612A3,3.8039100017307748,3.8039100017307748,3.8039100017307748,,,stable
BOE,Michael Saunders,2022-06-01,DOC_916E019540A9,0.18105249899038123,1.992481250360578,1.992481250360578,,,stable
BOE,Michael Saunders,2022-06-01,DOC_D25E56549B16,2.581052498990381,2.1886716665705124,2.1886716665705124,,,stable
BOE,Nathanaël Benjamin,2022-06-01,DOC_B2C59E8E6229,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2023-06-01,DOC_1D4B986DEBD5,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2023-06-01,DOC_C42DD9B64AFB,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2024-06-01,DOC_26AEDE500108,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2024-06-01,DOC_D49253CEE169,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2025-06-01,DOC_6FA240180F54,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2025-06-01,DOC_7CE164635B4F,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2025-06-01,DOC_EAEE13F2AA91,0.0,0.0,0.0,,,stable
BOE,Nathanaël Benjamin,2025-06-01,DOC_EB0977B49EB2,0.0,0.0,0.0,,,stable
BOE,Nick Butt,2024-06-01,DOC_3941BFC5DD35,0.0,0.0,0.0,,,stable
BOE,Oliver Dearie,2023-06-01,DOC_E63F51E834F9,0.0,0.0,0.0,,,stable
BOE,Phil Evans,2022-06-01,DOC_80F858DA8428,0.0,0.0,0.0,,,stable
BOE,Phil Evans,2024-06-01,DOC_2D066A638EAA,0.0,0.0,0.0,,,stable
BOE,Phil Evans,2025-06-01,DOC_83207811CFCA,0.0,0.0,0.0,,,stable
BOE,Phil Evans,2026-06-01,DOC_1C56A03859F1,0.0,0.0,0.0,,,stable
BOE,Philippe Lintern,2024-06-01,DOC_70077EA95E21,0.0,0.0,0.0,,,stable
BOE,Randall Kroszner,2025-06-01,DOC_3385258371AE,0.0,0.0,0.0,,,stable
BOE,Randall S. Kroszner,2023-06-01,DOC_71632D0CBBFE,0.0,0.0,0.0,,,stable
BOE,Randall S. Kroszner,2024-06-01,DOC_A4E6151C1C0E,0.0,0.0,0.0,,,stable
BOE,Randy Kroszner,2025-06-01,DOC_8917EA47AC3E,0.0,0.0,0.0,,,stable
BOE,Randy Kroszner,2025-06-01,DOC_CC7E1C8E9572,0.0,0.0,0.0,,,stable
BOE,Rebecca Jackson,2023-06-01,DOC_4E545C5E487D,0.0,0.0,0.0,,,stable
BOE,Rebecca Jackson,2024-06-01,DOC_B76DC4469AE5,0.0,0.0,0.0,,,stable
BOE,Rebecca Jackson,2025-06-01,DOC_9E8644D3C3D8,0.0,0.0,0.0,,,stable
BOE,Rebecca Jackson,2026-06-01,DOC_89CEB4833D14,0.0,0.0,0.0,,,stable
BOE,Rohan Churm,2021-06-01,DOC_79464A36D570,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2021-06-01,DOC_009BC694CC6F,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2021-06-01,DOC_0133BCF0EABA,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2021-06-01,DOC_65DB8E20721C,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2022-06-01,DOC_1F4B145640EA,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2022-06-01,DOC_638C136A4D54,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2022-06-01,DOC_712C13202D6F,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2022-06-01,DOC_E349750A4FB9,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2023-06-01,DOC_E6F5929E997F,0.6000000000000001,0.6000000000000001,0.6000000000000001,,,stable
BOE,Sam Woods,2023-06-01,DOC_EA87F47FB586,0.0,0.30000000000000004,0.30000000000000004,,,stable
BOE,Sam Woods,2024-06-01,DOC_35F518980E99,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2025-06-01,DOC_8AFA01DB7C7D,0.0,0.0,0.0,,,stable
BOE,Sam Woods,2026-06-01,DOC_B77ECACC1F49,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2021-06-01,DOC_2C8889EC9B1F,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2022-06-01,DOC_154918331F09,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2022-06-01,DOC_8CCBD2E973FE,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2022-06-01,DOC_CAE5284120DE,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2022-06-01,DOC_F631DF6C1424,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2023-06-01,DOC_00AC37FDBFE6,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2023-06-01,DOC_45D9B405D76D,3.0,1.5,1.5,,,stable
BOE,Sarah Breeden,2023-06-01,DOC_894D65B8064C,0.0,1.0,1.0,,,stable
BOE,Sarah Breeden,2023-06-01,DOC_C79478F8933F,1.4,1.1,1.1,,,stable
BOE,Sarah Breeden,2023-06-01,DOC_EC735F6420EC,0.0,0.8800000000000001,0.8800000000000001,,,stable
BOE,Sarah Breeden,2024-06-01,DOC_3A9B1138C47B,0.0,-0.35,-0.35,,,stable
BOE,Sarah Breeden,2024-06-01,DOC_C3F5CF889411,0.0,-0.4666666666666666,-0.4666666666666666,,,stable
BOE,Sarah Breeden,2024-06-01,DOC_F15470C3B05D,-1.4,-0.7,-0.7,,,stable
BOE,Sarah Breeden,2024-06-01,DOC_F59B8E00C76C,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2025-06-01,DOC_00AE79C4B848,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2025-06-01,DOC_1FE303F960B6,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2025-06-01,DOC_4AA4D42217F1,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2025-06-01,DOC_704194989C4E,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2025-06-01,DOC_74C3CBF45020,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2025-06-01,DOC_7BA75EAA330D,0.40000000000000013,0.0666666666666667,0.0666666666666667,,,stable
BOE,Sarah Breeden,2025-06-01,DOC_8FD555AA52C9,0.0,0.05714285714285716,0.05714285714285716,,,stable
BOE,Sarah Breeden,2026-06-01,DOC_5F5349C2F9C6,0.0,0.0,0.0,,,stable
BOE,Sarah Breeden,2026-06-01,DOC_E495B08D328E,2.4,1.2,1.2,,,stable
BOE,Sarah Breeden,2026-06-01,DOC_FF59F87EC8A8,0.0,0.7999999999999999,0.7999999999999999,,,stable
BOE,Sasha Mills,2023-06-01,DOC_43AF72E8B5E9,0.0,0.0,0.0,,,stable
BOE,Sasha Mills,2024-06-01,DOC_6BEB16EEB8A2,0.0,0.0,0.0,,,stable
BOE,Sasha Mills,2024-06-01,DOC_73812D4462A4,0.0,0.0,0.0,,,stable
BOE,Sasha Mills,2024-06-01,DOC_90B98D559FBF,1.4,0.4666666666666666,0.4666666666666666,,,stable
BOE,Sasha Mills,2024-06-01,DOC_AC105A24CC11,0.0,0.35,0.35,,,stable
BOE,Sasha Mills,2025-06-01,DOC_4A57EA7F7254,1.4,1.4,1.4,,,stable
BOE,Sasha Mills,2025-06-01,DOC_7961FE47DA2C,0.0,0.7,0.7,,,stable
BOE,Sasha Mills,2025-06-01,DOC_79C4B6DC18B4,0.0,0.4666666666666666,0.4666666666666666,,,stable
BOE,Sasha Mills,2025-06-01,DOC_7E91D23D62BB,0.0,0.35,0.35,,,stable
BOE,Sasha Mills,2025-06-01,DOC_83D41D05943E,0.0,0.27999999999999997,0.27999999999999997,,,stable
BOE,Shoib Khan,2023-06-01,DOC_762E2C2AB4F6,0.0,0.0,0.0,,,stable
BOE,Shoib Khan,2023-06-01,DOC_EEED184ACC27,0.0,0.0,0.0,,,stable
BOE,Shoib Khan,2024-06-01,DOC_12D3B88AD576,0.0,0.0,0.0,,,stable
BOE,Shoib Khan,2025-06-01,DOC_508C687C2347,0.0,0.0,0.0,,,stable
BOE,Silvana Tenreyro,2021-06-01,DOC_174D4498667F,-1.4,-1.4,-1.4,,,stable
BOE,Silvana Tenreyro,2021-06-01,DOC_8ED6CEB795EF,0.0,-0.7,-0.7,,,stable
BOE,Silvana Tenreyro,2021-06-01,DOC_E4E4CE16832C,0.0,-0.4666666666666666,-0.4666666666666666,,,stable
BOE,Silvana Tenreyro,2022-06-01,DOC_0719D406713E,0.40000000000000013,0.40000000000000013,0.40000000000000013,,,stable
BOE,Silvana Tenreyro,2022-06-01,DOC_CD5B040B4EB7,1.2,0.8,0.8,,,stable
BOE,Silvana Tenreyro,2023-06-01,DOC_A36B4B3D647F,2.4,2.4,2.4,,,stable
BOE,Sir Dave Ramsden,2022-06-01,DOC_45ECD4AC84C4,0.0,0.0,0.0,,,stable
BOE,Sir Jon Cunliffe,2022-06-01,DOC_16373CC2CCEC,0.0,0.0,0.0,,,stable
BOE,Sir Jon Cunliffe,2022-06-01,DOC_2236FA1B728E,0.0,0.0,0.0,,,stable
BOE,Sir Jon Cunliffe,2022-06-01,DOC_ABC8B98A2CD8,0.0,0.0,0.0,,,stable
BOE,Sir Jon Cunliffe,2023-06-01,DOC_E1AD7CEAB0E9,0.0,0.0,0.0,,,stable
BOE,Stefan Claus,2022-06-01,DOC_04BC24756633,0.0,0.0,0.0,,,stable
BOE,Swati Dhingra,2023-06-01,DOC_B3AAE8779620,0.18105249899038123,0.18105249899038123,0.18105249899038123,,,stable
BOE,Swati Dhingra,2023-06-01,DOC_C826FB96EE10,0.0,0.09052624949519061,0.09052624949519061,,,stable
BOE,Swati Dhingra,2024-06-01,DOC_44D868121FEB,-2.2189475010096187,-2.2189475010096187,-2.2189475010096187,,,stable
BOE,Swati Dhingra,2024-06-01,DOC_9F2733C63625,0.0,-1.1094737505048093,-1.1094737505048093,,,stable
BOE,Swati Dhingra,2025-06-01,DOC_AD4E156E7051,0.0,0.0,0.0,,,stable
BOE,Swati Dhingra,2025-06-01,DOC_D61391048828,0.0,0.0,0.0,,,stable
BOE,Tom Mutton,2021-06-01,DOC_B77DC324D96A,0.0,0.0,0.0,,,stable
BOE,Vicky Saporta,2022-06-01,DOC_9114B300D0B1,0.0,0.0,0.0,,,stable
BOE,Vicky Saporta,2023-06-01,DOC_337E725FF2BE,0.0,0.0,0.0,,,stable
BOE,Vicky White,2025-06-01,DOC_D1357AA6769D,0.0,0.0,0.0,,,stable
BOE,Vicky White,2026-06-01,DOC_097A039992EB,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2021-06-01,DOC_E24194C5485F,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2022-06-01,DOC_370D7223C3F5,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2022-06-01,DOC_9458400F1789,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2023-06-01,DOC_0383BD2299FD,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2023-06-01,DOC_22F42F0D7F74,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2023-06-01,DOC_5091E9C51F84,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2023-06-01,DOC_EAE41B50C12A,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2024-06-01,DOC_2663D2D1B194,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2024-06-01,DOC_9404C05138D2,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2024-06-01,DOC_9FE7F06F4F0F,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2025-06-01,DOC_7FBD95863870,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2025-06-01,DOC_99FD64081AE2,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2025-06-01,DOC_A7D694D28206,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2025-06-01,DOC_CA8EC4E6146F,0.0,0.0,0.0,,,stable
BOE,Victoria Cleland,2026-06-01,DOC_D53AAD212A80,0.0,0.0,0.0,,,stable
BOE,Victoria Saporta,2021-06-01,DOC_3C63A4D6FDCC,0.0,0.0,0.0,,,stable
BOE,Victoria Saporta,2021-06-01,DOC_E8534E6C022A,0.0,0.0,0.0,,,stable
BOE,Victoria Saporta,2022-06-01,DOC_281C71ECF2AC,0.0,0.0,0.0,,,stable
BOE,Victoria Saporta,2023-06-01,DOC_6CD51A4E6E80,0.0,0.0,0.0,,,stable
BOE,Victoria Saporta,2024-06-01,DOC_035A56A50A60,0.0,0.0,0.0,,,stable
BOE,Victoria Saporta,2025-06-01,DOC_6EBF6499321C,0.0,0.0,0.0,,,stable
BOE,Victoria Saporta,2025-06-01,DOC_F6A369559FE9,0.0,0.0,0.0,,,stable
BOJ,ADACHI Seiji,2021-06-02,DOC_AC0030B71F31,0.0,0.0,0.0,,,stable
BOJ,ADACHI Seiji,2021-12-01,DOC_EED7D63834E3,1.4,1.4,1.4,,,stable
BOJ,ADACHI Seiji,2022-06-09,DOC_14A09C90FAFD,1.4,1.4,1.4,,,stable
BOJ,ADACHI Seiji,2022-10-26,DOC_8C505280EBED,-2.2189475010096187,-2.2189475010096187,-2.2189475010096187,,,stable
BOJ,ADACHI Seiji,2023-06-27,DOC_236BE27D7A6E,0.5567957339077836,0.5567957339077836,0.5567957339077836,,,stable
BOJ,ADACHI Seiji,2023-12-06,DOC_CDF6A6FBC51E,-2.8,-2.8,-2.8,,,stable
BOJ,ADACHI Seiji,2024-06-05,DOC_2B5392FD7191,-3.9302968908806455,-3.9302968908806455,-3.9302968908806455,,,stable
BOJ,ADACHI Seiji,2024-10-23,DOC_8B7D591D2562,0.0,0.0,0.0,,,stable
BOJ,AMAMIYA Masayoshi,2021-03-08,DOC_DDDC2ACB2547,0.0,0.0,0.0,,,stable
BOJ,AMAMIYA Masayoshi,2021-07-21,DOC_C50B1D15BB82,0.0,0.0,0.0,,,stable
BOJ,AMAMIYA Masayoshi,2021-12-08,DOC_1C5DEDD6045F,1.4,1.4,1.4,,,stable
BOJ,AMAMIYA Masayoshi,2022-03-29,DOC_FC5C95ACE462,3.0,3.0,3.0,,,stable
BOJ,AMAMIYA Masayoshi,2022-07-28,DOC_97E562828E01,0.0,0.0,0.0,,,stable
BOJ,AMAMIYA Masayoshi,2022-11-27,DOC_A18957C655BA,0.0,0.0,0.0,,,stable
BOJ,HIMINO Ryozo,2023-12-06,DOC_C21DD37F8FE1,0.0,0.0,0.0,,,stable
BOJ,HIMINO Ryozo,2024-08-28,DOC_F06B45DF782E,1.4,1.4,1.4,,,stable
BOJ,HIMINO Ryozo,2025-01-14,DOC_E6FA1FFC0149,-1.4,-1.4,-1.4,,,stable
BOJ,HIMINO Ryozo,2025-02-21,DOC_A309FD5ECABC,0.0,-0.7,0.0,-1.4,1.4,hawkish shift
BOJ,HIMINO Ryozo,2025-09-02,DOC_F71782537EC2,-2.8,-2.8,-2.8,,,stable
BOJ,HIMINO Ryozo,2025-10-21,DOC_8431D7B406AB,0.0,-1.4,0.0,-2.8,2.8,hawkish shift
BOJ,HIMINO Ryozo,2026-03-02,DOC_210A78B98728,3.7150849518197795,3.7150849518197795,3.7150849518197795,,,stable
BOJ,HIMINO Ryozo,2026-05-16,DOC_9FC59BC0D2D4,0.0,1.8575424759098897,0.0,3.7150849518197795,-3.7150849518197795,dovish shift
BOJ,KAMIYAMA Kazushige,2025-06-13,DOC_9E2AE060673A,0.0,0.0,0.0,,,stable
BOJ,KAMIYAMA Kazushige,2026-02-17,DOC_8A8AB22101BD,0.0,0.0,0.0,,,stable
BOJ,KAMIYAMA Kazushige,2026-05-15,DOC_F0C4F3DAD288,0.0,0.0,0.0,0.0,0.0,stable
BOJ,KATAOKA Goushi,2021-03-12,DOC_D9695D06FE92,0.40000000000000036,0.40000000000000036,0.40000000000000036,,,stable
BOJ,KATAOKA Goushi,2021-09-09,DOC_5878E3C2D783,-3.618947501009618,-3.618947501009618,-3.618947501009618,,,stable
BOJ,KATAOKA Goushi,2022-03-31,DOC_1D6919E0911F,0.0,0.0,0.0,,,stable
BOJ,KOEDA Junko,2025-11-20,DOC_9B3451F8960D,-1.4,-1.4,-1.4,,,stable
BOJ,KOEDA Junko,2026-05-21,DOC_4CA7102E8E0D,0.0,0.0,0.0,,,stable
BOJ,KURODA Haruhiko,2021-03-16,DOC_A11DEBE67BCA,0.0,0.0,0.0,,,stable
BOJ,KURODA Haruhiko,2021-03-25,DOC_97C0DCDBC54D,0.0,0.0,0.0,,,stable
BOJ,KURODA Haruhiko,2021-03-30,DOC_1AC20590723F,0.0,0.0,0.0,,,stable
BOJ,KURODA Haruhiko,2021-05-19,DOC_27CDB9E43CB7,1.4,0.35,1.4,0.0,1.4,hawkish shift
BOJ,KURODA Haruhiko,2021-05-24,DOC_526B3357F072,0.0,0.27999999999999997,0.7,0.0,0.7,stable
BOJ,KURODA Haruhiko,2021-07-27,DOC_A6340577BA7B,0.0,0.4666666666666666,0.0,0.7,-0.7,stable
BOJ,KURODA Haruhiko,2021-09-27,DOC_403C05FC1B98,1.4,0.7,1.4,0.0,1.4,hawkish shift
BOJ,KURODA Haruhiko,2021-10-05,DOC_F041B99E91AB,0.0,0.4666666666666666,0.7,0.0,0.7,stable
BOJ,KURODA Haruhiko,2021-10-06,DOC_C4AE23F5BD91,0.0,0.35,0.4666666666666666,0.0,0.4666666666666666,stable
BOJ,KURODA Haruhiko,2021-11-15,DOC_5D84D2EA9C4A,3.250699332842307,1.1626748332105767,3.250699332842307,0.4666666666666666,2.7840326661756403,hawkish shift
BOJ,KURODA Haruhiko,2021-11-29,DOC_44B203BC95BC,0.0,0.9301398665684614,1.6253496664211535,0.4666666666666666,1.158682999754487,hawkish shift
BOJ,KURODA Haruhiko,2021-12-23,DOC_F47BBF1394D9,0.0,0.7751165554737178,0.0,1.1626748332105767,-1.1626748332105767,dovish shift
BOJ,KURODA Haruhiko,2022-03-29,DOC_B790802F02BC,0.0,0.0,0.0,,,stable
BOJ,KURODA Haruhiko,2022-04-23,DOC_05B1646D9D19,3.0,1.5,1.5,,,stable
BOJ,KURODA Haruhiko,2022-05-13,DOC_C4FB6CF4322D,1.4,1.4666666666666668,2.2,0.0,2.2,hawkish shift
BOJ,KURODA Haruhiko,2022-05-25,DOC_143FB70B5A0A,0.0,1.1,0.7,1.5,-0.8,stable
BOJ,KURODA Haruhiko,2022-06-06,DOC_2EA03539D97E,1.4,1.16,0.9333333333333332,1.5,-0.5666666666666668,stable
BOJ,KURODA Haruhiko,2022-09-26,DOC_DF281491CB91,-1.4,-1.4,-1.4,,,stable
BOJ,KURODA Haruhiko,2022-11-14,DOC_72F270B0B999,0.8189475010096188,-0.29052624949519057,0.8189475010096188,-1.4,2.2189475010096187,hawkish shift
BOJ,KURODA Haruhiko,2022-11-15,DOC_FBA569C78520,0.0,-0.19368416633012706,0.4094737505048094,-1.4,1.8094737505048093,hawkish shift
BOJ,KURODA Haruhiko,2022-12-26,DOC_A0466681DCFC,0.0,0.2729825003365396,0.0,0.4094737505048094,-0.4094737505048094,stable
BOJ,KURODA Haruhiko,2023-03-28,DOC_6F2BB7DCC532,0.0,0.0,0.0,,,stable
BOJ,MASU Kazuyuki,2026-02-06,DOC_3874183220B5,0.0,0.0,0.0,,,stable
BOJ,NAKAGAWA Junko,2022-03-07,DOC_1C4922CFF63F,0.0,0.0,0.0,,,stable
BOJ,NAKAGAWA Junko,2022-09-05,DOC_DA9808558E58,2.4,2.4,2.4,,,stable
BOJ,NAKAGAWA Junko,2023-03-06,DOC_7122B047C0A9,0.0,0.0,0.0,,,stable
BOJ,NAKAGAWA Junko,2023-09-12,DOC_E4539854AB39,-2.2189475010096187,-2.2189475010096187,-2.2189475010096187,,,stable
BOJ,NAKAGAWA Junko,2024-03-12,DOC_A7DD3A1D3D7E,0.0,0.0,0.0,,,stable
BOJ,NAKAGAWA Junko,2024-09-18,DOC_D142986CD800,-1.4,-1.4,-1.4,,,stable
BOJ,NAKAGAWA Junko,2025-04-17,DOC_A92643BAFC43,1.4,1.4,1.4,,,stable
BOJ,NAKAGAWA Junko,2025-08-28,DOC_9F04FC72D844,0.0,0.0,0.0,,,stable
BOJ,NAKAGAWA Junko,2025-11-10,DOC_E913A69A81B9,0.0,0.0,0.0,0.0,0.0,stable
BOJ,NAKAMURA Toyoaki,2021-02-15,DOC_828DC32C6EA7,-0.8189475010096188,-0.8189475010096188,-0.8189475010096188,,,stable
BOJ,NAKAMURA Toyoaki,2021-08-31,DOC_BF16502820EF,0.0,0.0,0.0,,,stable
BOJ,NAKAMURA Toyoaki,2022-02-16,DOC_8EE4C5721159,0.0,0.0,0.0,,,stable
BOJ,NAKAMURA Toyoaki,2022-08-31,DOC_0FAEA8FD20DE,1.4,1.4,1.4,,,stable
BOJ,NAKAMURA Toyoaki,2022-12-14,DOC_94DC5466713D,0.0,0.0,0.0,,,stable
BOJ,NAKAMURA Toyoaki,2023-09-06,DOC_09CD26096F80,2.4,2.4,2.4,,,stable
BOJ,NAKAMURA Toyoaki,2023-12-07,DOC_0541F4760C02,0.0,0.0,0.0,,,stable
BOJ,NAKAMURA Toyoaki,2024-06-14,DOC_73B2677B349D,0.0,0.0,0.0,,,stable
BOJ,NAKAMURA Toyoaki,2024-12-12,DOC_0268F1174D66,0.0,0.0,0.0,,,stable
BOJ,NAKAMURA Toyoaki,2025-05-16,DOC_129CA3901950,-1.4,-1.4,-1.4,,,stable
BOJ,NOGUCHI Asahi,2021-10-21,DOC_8F44D0DAB960,0.0,0.0,0.0,,,stable
BOJ,NOGUCHI Asahi,2022-04-13,DOC_79127CE3EE71,3.8,3.8,3.8,,,stable
BOJ,NOGUCHI Asahi,2022-12-08,DOC_921BFB0E691C,0.0,0.0,0.0,,,stable
BOJ,NOGUCHI Asahi,2023-06-29,DOC_10DFC82B06B6,0.0,0.0,0.0,,,stable
BOJ,NOGUCHI Asahi,2023-10-19,DOC_25349EFC4793,1.8,1.8,1.8,,,stable
BOJ,NOGUCHI Asahi,2024-04-23,DOC_27A6F08AED90,0.0,0.0,0.0,,,stable
BOJ,NOGUCHI Asahi,2024-10-11,DOC_2A8F67582020,-1.4,-1.4,-1.4,,,stable
BOJ,NOGUCHI Asahi,2025-05-22,DOC_B55241D51E2E,-2.8,-2.8,-2.8,,,stable
BOJ,NOGUCHI Asahi,2025-09-29,DOC_8F3E8236D3F6,-3.618947501009618,-3.618947501009618,-3.618947501009618,,,stable
BOJ,NOGUCHI Asahi,2025-11-27,DOC_08A0BD4DE704,0.0,-1.809473750504809,0.0,-3.618947501009618,3.618947501009618,hawkish shift
BOJ,Nikkei),2021-06-08,DOC_ECB7465A477D,0.0,0.0,0.0,,,stable
BOJ,SHIMIZU Seiichi,2024-04-18,DOC_2EDDE4905EE4,0.0,0.0,0.0,,,stable
BOJ,SHIMIZU Seiichi,2024-04-18,DOC_BE582CD417EC,0.0,0.0,0.0,,,stable
BOJ,SUZUKI Hitoshi,2021-05-26,DOC_73C861EA908B,1.4,1.4,1.4,,,stable
BOJ,SUZUKI Hitoshi,2021-12-02,DOC_7911FDB8D67A,3.618947501009618,3.618947501009618,3.618947501009618,,,stable
BOJ,TAKATA Hajime,2023-03-08,DOC_028FACF756B4,-1.4,-1.4,-1.4,,,stable
BOJ,TAKATA Hajime,2023-09-11,DOC_FD92F640A25E,0.0,0.0,0.0,,,stable
BOJ,TAKATA Hajime,2024-03-06,DOC_CA06677D0E0C,0.0,0.0,0.0,,,stable
BOJ,TAKATA Hajime,2024-09-10,DOC_69B8244D02C5,1.4,1.4,1.4,,,stable
BOJ,TAKATA Hajime,2025-02-19,DOC_47D2830CD386,3.0,3.0,3.0,,,stable
BOJ,TAKATA Hajime,2025-07-03,DOC_8D7EDA77C1A2,0.0,0.0,0.0,,,stable
BOJ,TAKATA Hajime,2025-10-20,DOC_AB3703D53814,1.4,1.4,1.4,,,stable
BOJ,TAKATA Hajime,2026-02-26,DOC_DD10F34865C4,0.0,0.0,0.0,,,stable
BOJ,TAMURA Naoki,2023-03-01,DOC_69A6FF5CD44B,-1.4,-1.4,-1.4,,,stable
BOJ,TAMURA Naoki,2023-09-05,DOC_987EC4D40254,-2.2189475010096187,-2.2189475010096187,-2.2189475010096187,,,stable
BOJ,TAMURA Naoki,2024-04-03,DOC_CE30B4A6E344,0.0,0.0,0.0,,,stable
BOJ,TAMURA Naoki,2024-09-19,DOC_05BCD9AE457C,0.0,0.0,0.0,,,stable
BOJ,TAMURA Naoki,2025-02-06,DOC_52F486112A71,0.0,0.0,0.0,,,stable
BOJ,TAMURA Naoki,2025-06-25,DOC_E8F222392282,0.0,0.0,0.0,,,stable
BOJ,TAMURA Naoki,2025-10-16,DOC_838D9A8D6107,-3.250699332842307,-3.250699332842307,-3.250699332842307,,,stable
BOJ,UCHIDA Shinichi,2021-03-26,DOC_7F39685E60C3,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2021-10-15,DOC_3428DDD2E356,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2022-04-13,DOC_F96E4B04AE4A,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2022-11-24,DOC_8B1FE9995BA9,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2023-02-17,DOC_5D9DD183BD5F,0.0,0.0,0.0,0.0,0.0,stable
BOJ,UCHIDA Shinichi,2023-02-17,DOC_6C62167A1120,0.0,0.0,0.0,0.0,0.0,stable
BOJ,UCHIDA Shinichi,2023-08-02,DOC_776082DDA60B,-3.250699332842307,-3.250699332842307,-3.250699332842307,,,stable
BOJ,UCHIDA Shinichi,2024-02-08,DOC_E4B1B84903AD,1.4,1.4,1.4,,,stable
BOJ,UCHIDA Shinichi,2024-05-27,DOC_B8BC4E8F5543,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2024-08-07,DOC_77C0F26633F6,-0.8189475010096188,-0.4094737505048094,-0.8189475010096188,0.0,-0.8189475010096188,stable
BOJ,UCHIDA Shinichi,2024-11-14,DOC_2DFD2DEB85DE,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2025-03-05,DOC_CD8CC9432B6A,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2025-06-07,DOC_E8719FEB8F1C,0.0,0.0,0.0,,,stable
BOJ,UCHIDA Shinichi,2025-07-23,DOC_B9FED14FA787,-2.2189475010096187,-1.1094737505048093,-2.2189475010096187,0.0,-2.2189475010096187,dovish shift
BOJ,UEDA Kazuo,2023-05-19,DOC_282AC4F31466,0.0,0.0,0.0,,,stable
BOJ,UEDA Kazuo,2023-05-31,DOC_A44C9E20576A,0.0,0.0,0.0,,,stable
BOJ,UEDA Kazuo,2023-08-28,DOC_83927CC265B3,0.0,0.0,0.0,0.0,0.0,stable
