bank,date_au,daily_avg_score,rolling_30d_score,rolling_90d_score,rolling_180d_score,momentum_30_vs_90,momentum_classification,documents_count
FED,2023-04-04,0.0,0.25443607128434026,0.2643935869126252,0.40532507349971714,-0.009957515628284952,stable,1
FED,2023-04-14,0.0,0.2968420831650636,0.16732056813592638,0.3837828905934494,0.12952151502913722,stable,2
FED,2023-04-18,0.0,0.25443607128434026,0.1600457608256687,0.3837828905934494,0.09439031045867155,stable,1
FED,2023-04-20,0.0,0.22263156237379772,0.11277511359047185,0.3721531060300115,0.10985644878332587,stable,2
FED,2023-04-21,0.6000000000000001,-0.10118421881310108,0.14004784086319913,0.37885448526442295,-0.2412320596763002,stable,1
FED,2023-05-03,3.083007499855769,0.613834583309295,0.18472999994755224,0.42541352937782795,0.42910458336174273,stable,2
FED,2023-05-05,0.0,0.613834583309295,0.1766982608193978,0.41325885710988997,0.4371363224898972,stable,1
FED,2023-05-11,0.0,0.5261439285508243,0.19352666661172138,0.40177944441239305,0.3326172619391029,stable,1
FED,2023-05-12,1.9,0.6978759374819712,0.2710936363111886,0.4422718918607067,0.4267823011707826,stable,2
FED,2023-05-13,0.0,0.620334166650641,0.2593069564715717,0.43063315786437234,0.3610272101790693,stable,1
FED,2023-05-15,0.0,0.620334166650641,0.2593069564715717,0.43063315786437234,0.3610272101790693,stable,1
FED,2023-05-18,-2.8,0.30922305553952995,0.14382090903846134,0.35694894733805654,0.1654021465010686,stable,1
FED,2023-05-19,0.0,0.27830074998557697,0.13756782603678913,0.34779641022682434,0.14073292394878784,stable,1
FED,2023-05-24,-1.2,0.10922305553952996,0.08183583328525625,0.30910149997115377,0.027387222254273716,stable,1
FED,2023-05-31,1.9,0.2883007499855769,0.23927545449300683,0.309580526285425,0.04902529549257009,stable,2
FED,2023-06-14,3.9039100017307753,0.36078200034615515,0.4583985000288463,0.354420263173077,-0.09761649968269115,stable,2
FED,2023-06-16,2.4,0.7006516669551294,0.5508557143131869,0.40687102565581856,0.14979595264194245,stable,1
FED,2023-06-22,1.0,1.600782000346155,0.44654494052770166,0.4216992500144231,1.1542370598184535,hawkish acceleration,2
FED,2023-06-25,0.0,1.8407820003461548,0.44654494052770166,0.4114139024530957,1.3942370598184533,hawkish acceleration,1
FED,2023-06-29,3.8,2.167318333621796,0.7293458750793271,0.49209452382326013,1.4379724585424687,hawkish acceleration,1
FED,2023-07-10,0.0,1.8506516669551294,0.7293458750793271,0.4455602439165104,1.1213057918758023,hawkish acceleration,1
FED,2023-07-13,0.0,1.5862728573901108,0.7293458750793271,0.434951666680403,0.8569269823107837,stable,1
FED,2023-07-18,1.4,1.0333333333333334,0.7993458750793272,0.4968564285851649,0.23398745825400624,stable,1
FED,2023-07-26,3.7284212515144284,1.7856842503028854,1.0060704606895248,0.5413753963924721,0.7796137896133606,stable,2
FED,2023-08-05,0.0,1.0256842503028856,0.8906850696247335,0.4901558841973501,0.1349991806781521,stable,1
FED,2023-08-07,0.0,0.8547368752524047,0.843806908065537,0.5024097813022839,0.010929967186867673,stable,1
FED,2023-08-22,0.0,0.9321053128786071,1.3947947117880923,0.5431457095159825,-0.46268939890948524,stable,1
FED,2023-08-25,1.0,0.25,1.3665950895175143,0.5701727365430096,-1.1165950895175143,dovish acceleration,1
FED,2023-09-08,0.0,0.3333333333333333,1.2308808038032288,0.661658566237981,-0.8975474704698956,stable,1
FED,2023-09-20,1.2905262494951906,0.5726315623737976,0.9349122917508015,0.6241330682451925,-0.36228072937700384,stable,2
FED,2023-09-22,0.0,0.5726315623737976,0.8629959616161245,0.6057762132968045,-0.2903643992423268,stable,2
FED,2023-09-26,0.0,0.32263156237379764,0.8629959616161245,0.6241330682451925,-0.5403643992423268,stable,1
FED,2023-09-27,0.0,0.2581052498990381,0.5706882693084321,0.6668443940180655,-0.312583019409394,stable,1
FED,2023-09-28,0.0,0.21508770824919843,0.529924821500687,0.6472313236057695,-0.31483711325148855,stable,2
FED,2023-10-02,1.5,0.3986466070707415,0.5945965000673078,0.691348970664593,-0.1959498929965663,stable,2
FED,2023-10-04,0.0,0.3488157811868988,0.5574342188131011,0.671596142931319,-0.20861843762620225,stable,1
FED,2023-10-07,0.0,0.3100584721661323,0.5246439706476246,0.6529406945165601,-0.21458549848149228,stable,1
FED,2023-10-09,2.028421251514428,0.5354386112232911,0.6439628677955321,0.6901158447056917,-0.10852425657224107,stable,2
FED,2023-10-10,0.0,0.48189475010096194,0.6081871529180025,0.6719549014239629,-0.12629240281704057,stable,1
FED,2023-10-11,0.0,0.43808613645541994,0.6081871529180025,0.6719549014239629,-0.17010101646258258,stable,1
FED,2023-10-17,-1.4,0.28491229175080157,0.45263159736244707,0.6522780068678539,-0.1677193056116455,stable,1
FED,2023-10-18,-0.39999999999999997,0.23222673084689377,0.40775625013284456,0.6252509798408267,-0.17552951928595079,stable,3
FED,2023-10-19,0.0,0.21563910721497279,0.3873684376262023,0.6087970066871208,-0.17172933041122954,stable,2
FED,2023-10-25,0.0,0.13295548088572526,0.20094737505048083,0.5931868270284766,-0.06799189416475557,stable,1
FED,2023-10-26,0.0,0.13295548088572526,0.19137845242902937,0.5783571563527647,-0.058422971543304114,stable,1
FED,2023-10-27,0.0,0.13295548088572526,0.18267943186407348,0.5642508842465997,-0.049723950978348225,stable,1
FED,2023-11-01,2.4905262494951903,0.22657895841746822,0.2830205978480351,0.5635451250937503,-0.0564416394305669,stable,2
FED,2023-11-06,1.4,0.37444977281905617,0.35952153411385496,0.5839464635060979,0.014928238705201213,stable,1
FED,2023-11-07,-0.6,0.2932456250841349,0.3178032065436873,0.5693123171646344,-0.024557581459552447,stable,2
FED,2023-11-08,0.4666666666666666,0.16309940968015477,0.3240058507154781,0.5343529675711386,-0.16090644103532334,stable,3
FED,2023-11-09,-0.6,0.11309940968015475,0.28704561668685896,0.519718821229675,-0.1739462070067042,stable,2
FED,2023-11-13,0.0,0.11309940968015475,0.2760054006604413,0.519718821229675,-0.16290599098028657,stable,1
FED,2023-11-14,0.0,0.10439945508937362,0.2657829784137583,0.5880115041565043,-0.1613835233243847,stable,1
FED,2023-11-16,0.0,0.2120917627816813,0.25629072918469553,0.5880115041565043,-0.04419896640301424,stable,2
FED,2023-11-28,0.0,0.350799212906873,0.22874594137672127,0.5852117917604169,0.12205327153015172,stable,3
FED,2023-12-01,0.0,0.07407407407407406,0.2205764434704098,0.570938333424797,-0.14650236939633576,stable,2
FED,2023-12-05,0.0,0.06666666666666665,0.21297035921280946,0.5573445635813494,-0.1463036925461428,stable,1
FED,2023-12-13,1.226466250649041,0.20441104177484015,0.2552622988903626,0.4470982419349987,-0.050851257115522464,stable,2
FED,2024-01-08,1.8,1.5132331253245206,0.21918295834054483,0.4034481031403933,1.2940501669839757,hawkish acceleration,1
FED,2024-01-16,0.0,0.9,0.3435366203783831,0.3765142680901336,0.556463379621617,stable,1
FED,2024-01-17,0.0,0.6,0.3435366203783831,0.36660599787723536,0.25646337962161686,stable,2
FED,2024-01-31,-0.6735337493509594,0.28161656266226015,0.20130661119764975,0.25076507680183047,0.0803099514646104,stable,2
FED,2024-02-02,0.0,0.2252932501298081,0.18872494799779665,0.25076507680183047,0.036568302132011454,stable,1
FED,2024-02-07,0.9,0.045293250129808116,0.25022557702292925,0.2744492873281462,-0.20493232689312113,stable,2
FED,2024-02-12,0.0,0.03774437510817343,0.2710777084415067,0.267412126114604,-0.23333333333333325,stable,1
FED,2024-02-14,0.0,0.03235232152129151,0.2710777084415067,0.2607268229617389,-0.23872538692021517,stable,1
FED,2024-02-15,0.0,0.03235232152129151,0.25022557702292925,0.25436763215779407,-0.21787325550163772,stable,2
FED,2024-02-16,0.0,0.03235232152129151,0.23235232152129145,0.24831125996356085,-0.19999999999999996,stable,1
FED,2024-02-22,0.0,0.028308281331130072,0.21686216675320535,0.22997738825535502,-0.1885538854220753,stable,3
FED,2024-02-27,0.7,0.10294069451656006,0.263528833419872,0.24116840282070373,-0.16058813890331192,stable,2
FED,2024-03-01,0.0,0.17777777777777778,0.263528833419872,0.2355598353132455,-0.0857510556420942,stable,2
FED,2024-03-05,0.0,0.17777777777777778,0.263528833419872,0.23020620269248993,-0.0857510556420942,stable,1
FED,2024-03-07,0.0,0.16,0.24705828133113,0.23020620269248993,-0.08705828133113,stable,1
FED,2024-03-20,-1.4,-0.11666666666666665,0.08290414066556495,0.17298945741800853,-0.1995708073322316,stable,2
FED,2024-03-25,0.0,-0.11666666666666665,0.07802742650876701,0.17710825402319919,-0.19469409317543368,stable,1
FED,2024-03-27,0.0,-0.09999999999999999,0.07369256948050218,0.17710825402319919,-0.17369256948050216,stable,1
FED,2024-04-01,0.0,-0.2333333333333333,0.0698140131920547,0.14484260168230162,-0.303147346525388,stable,1
FED,2024-04-02,0.0,-0.19999999999999998,0.06632331253245197,0.1413939683089135,-0.26632331253245195,stable,1
FED,2024-04-03,-0.7396491670032063,-0.2674561458754008,0.02794367064980157,0.12090459306909675,-0.29539981652520236,stable,3
FED,2024-04-04,0.0,-0.2674561458754008,0.026673503802083318,0.12090459306909675,-0.2941296496774841,stable,1
FED,2024-04-05,2.8529325012980813,0.07925370381054167,0.1495543297801702,0.1829961364379373,-0.07030062596962852,stable,1
FED,2024-04-16,0.8000000000000003,0.16814259269943058,0.11617855166399593,0.22111304491679007,0.051964041035434644,stable,1
FED,2024-04-18,0.0,0.15132833342948754,0.11089770840654158,0.21558521879387033,0.04043062502294596,stable,1
FED,2024-05-01,-1.4,0.21618333347069646,0.07787651519522154,0.12791574330431416,0.13830681827547492,stable,2
FED,2024-05-03,0.1999999999999999,0.40882208354968025,0.08696742428613063,0.12981269742788482,0.3218546592635496,stable,1
FED,2024-05-04,0.0,0.40882208354968025,0.08318623192586408,0.09297059216472692,0.32563585162381614,stable,1
FED,2024-05-08,0.0,-0.06666666666666662,0.04405579714325539,0.11850599543313768,-0.11072246380992201,stable,1
FED,2024-05-10,-0.7,-0.15714285714285708,0.013053472262286417,0.09638421177278261,-0.1701963294051435,stable,2
FED,2024-05-13,-1.4,-0.31249999999999994,-0.04527986107104692,0.060172662099804354,-0.267220138928953,stable,1
FED,2024-05-14,0.0,-0.27777777777777773,-0.04527986107104692,0.060172662099804354,-0.2324979167067308,stable,1
FED,2024-05-15,0.0,-0.24999999999999994,-0.04527986107104692,0.05854637393494478,-0.20472013892895302,stable,1
FED,2024-05-17,0.09999999999999995,-0.31999999999999995,-0.04111319440438026,0.059637258831393605,-0.2788868055956197,stable,2
FED,2024-05-18,0.0,-0.31999999999999995,-0.03946866662820505,0.058108098348537356,-0.2805313333717949,stable,1
FED,2024-05-19,0.0,-0.2909090909090909,-0.0379506409886587,0.05665539588982392,-0.2529584499204322,stable,1
FED,2024-05-20,1.1333333333333333,-0.1722222222222222,0.005430246949192857,0.0829158333884461,-0.17765246917141506,stable,3
FED,2024-05-21,-2.2189475010096187,-0.32966262828279114,-0.07401181547790756,0.028109563521825514,-0.25565081280488355,stable,1
FED,2024-05-24,0.0,-0.30611529769116325,-0.07401181547790756,0.027455852742248175,-0.2321034822132557,stable,1
FED,2024-05-28,0.0,-0.28570761117841903,-0.09901181547790754,0.027455852742248175,-0.18669579570051148,stable,1
FED,2024-06-07,0.0,-0.2571345139730237,-0.10662810897620813,0.028109563521825514,-0.1505064049968156,stable,1
FED,2024-06-12,-1.8094737505048095,-0.2540989016528268,-0.16969646606986005,-0.04417472221993283,-0.08440243558296673,stable,2
FED,2024-06-14,0.0,-0.2795087918181095,-0.16363587799593646,-0.043147403098539046,-0.11587291382217305,stable,1
FED,2024-06-17,0.0,-0.32167643535345497,-0.15799326151331797,-0.042166780300844975,-0.163683173840137,stable,2
FED,2024-06-18,-2.0,-0.5438986575756772,-0.17868291668573175,-0.08567418518304842,-0.36521574088994546,stable,1
FED,2024-06-24,0.0,-0.5442105357864013,-0.17868291668573175,-0.08381170289646041,-0.36552761910066955,stable,1
FED,2024-06-25,0.26666666666666683,-0.4428508854797678,-0.16948751438688117,-0.0763547163100109,-0.27336337109288666,stable,3
FED,2024-06-26,1.2529325012980812,-0.25443050917111787,-0.12207351386404912,-0.04866123260984231,-0.13235699530706874,stable,1
FED,2024-06-27,1.2529325012980812,-0.11521578680466443,-0.0777184811168836,-0.022098095183149993,-0.03749730568778083,stable,1
FED,2024-07-09,0.0,-0.11521578680466443,-0.16750208329326916,-0.05883278906070102,0.05228629648860472,stable,2
FED,2024-07-10,-0.7,-0.17369420812419797,-0.18651986603279527,-0.071656133279487,0.012825657908597299,stable,2
FED,2024-07-16,-4.8,-0.5252742589707967,-0.38651986603279526,-0.17107768701988468,-0.13875439293800146,stable,1
FED,2024-07-17,-1.4,-0.6808298145263522,-0.43651986603279525,-0.195656133279487,-0.24430994849355692,stable,1
FED,2024-07-18,1.4,-0.30305203674857445,-0.3731915947902851,-0.1643687581171441,0.07013955804171063,stable,1
FED,2024-07-24,0.0,-0.30305203674857445,-0.3607518749639423,-0.16120782046104518,0.05769983821536784,stable,1
FED,2024-07-31,-0.4999999999999999,-0.857142857142857,-0.3307518749639422,-0.1609661355808508,-0.5263909821789148,stable,2
FED,2024-08-10,4.179470570797252,-0.18675490486712443,-0.19418835844892646,-0.09859604687652278,0.00743345358180203,stable,1
FED,2024-08-19,0.0,0.9198676426993131,-0.14287357552223648,-0.10270421549637787,1.0627412182215497,hawkish acceleration,1
FED,2024-08-20,3.6,1.4558941141594506,0.03535849950263194,-0.02770421549637787,1.4205356146568187,hawkish acceleration,1
FED,2024-08-23,-0.4189475010096186,1.3721046139575268,0.015408618502173907,-0.03568877234358686,1.3566959954553528,hawkish acceleration,1
FED,2024-08-28,0.0,1.1434205116312723,0.015408618502173907,-0.05101562176741159,1.1280118931290983,hawkish acceleration,1
FED,2024-09-06,-4.2,0.5267538449646056,-0.18459138149782608,-0.14146276265607993,0.7113452264624317,stable,1
FED,2024-09-10,0.0,-0.1698245835016031,-0.09842596480712087,-0.13851562176741158,-0.07139861869448222,stable,2
FED,2024-09-18,-1.4253496664211536,-0.407382861238462,-0.078541838282668,-0.1390437398178523,-0.328841022955794,stable,2
FED,2024-09-20,0.0,-1.0073828612384619,-0.0746147463685346,-0.13620611247463082,-0.9327681148699273,stable,1
FED,2024-09-24,0.4000000000000001,-0.8708916110701922,-0.14510522751863555,-0.13071040648451895,-0.7257863835515567,stable,1
FED,2024-09-25,-1.5,-0.9607642380601648,-0.29804592203519564,-0.15865509206646755,-0.6627183160249691,stable,1
FED,2024-09-26,0.20000000000000004,-0.8156687083026442,-0.2718329787701853,-0.1514819902251382,-0.5438357295324588,stable,4
FED,2024-09-30,0.20000000000000004,-0.7906687083026442,-0.24824132983167604,-0.1382177155052855,-0.5424273784709682,stable,2
FED,2024-10-01,0.0,-0.7028166296023505,-0.23642031412540576,-0.1382177155052855,-0.4663963154769447,stable,1
FED,2024-10-02,0.0,-0.6325349666421154,-0.22567393621061457,-0.19765380928232887,-0.4068610304315008,stable,1
FED,2024-10-08,-1.4,-0.3525349666421153,-0.2697536474587391,-0.22219148664391394,-0.08278131918337622,stable,2
FED,2024-10-09,0.0,-0.32048633331101395,-0.2574921180287964,-0.21774765691103568,-0.06299421528221755,stable,1
FED,2024-10-10,0.0,-0.32048633331101395,-0.2462968085492835,-0.2134780950108193,-0.07418952476173044,stable,1
FED,2024-10-11,0.0,-0.29377913886842943,-0.23603444152639672,-0.209372747029842,-0.05774469734203272,stable,1
FED,2024-10-14,0.0,-0.2711807435708579,-0.03603444152639673,-0.2247573624144574,-0.2351463020444612,stable,1
FED,2024-10-18,0.0,-0.16153846153846152,-0.0376011563753705,-0.2247573624144574,-0.12393730516309101,stable,1
FED,2024-10-23,1.4,-0.05384615384615383,0.023268408842020798,-0.1941015631236186,-0.07711456268817463,stable,1
FED,2024-11-07,-1.2000000000000002,0.028571428571428532,-0.007166373766674863,-0.19566087439901603,0.03573780233810339,stable,2
FED,2024-11-12,0.0,0.039999999999999945,-0.18888248554046844,-0.1741996350117401,0.2288824855404684,stable,1
FED,2024-11-14,0.8,0.19999999999999996,-0.14767904864294892,-0.16276919229460401,0.34767904864294885,stable,2
FED,2024-11-20,-0.7,0.05999999999999996,-0.3410563985839467,-0.16515741111338372,0.40105639858394665,stable,2
FED,2024-11-22,0.0,-0.22000000000000003,-0.3228412898443981,-0.16140383358807953,0.10284128984439805,stable,1
FED,2024-12-02,0.0,-0.18333333333333335,-0.3228412898443981,-0.16140383358807953,0.13950795651106473,stable,1
FED,2024-12-03,1.6,0.07142857142857142,-0.24272290276754815,-0.12226152617501111,0.31415147419611955,stable,1
FED,2024-12-18,-1.4,-0.09999999999999995,-0.07272727272727281,-0.07542182749684609,-0.027272727272727143,stable,2
FED,2025-01-06,1.4,0.0,0.1266666666666665,-0.10457851657315331,-0.1266666666666665,stable,1
FED,2025-01-08,0.0,0.0,0.13571428571428554,-0.10175207017928431,-0.13571428571428554,stable,1
FED,2025-01-09,2.6,0.65,0.3214285714285713,-0.03065333149035577,0.32857142857142874,stable,1
FED,2025-01-29,-1.1094737505048093,0.7226315623737977,0.16587718745793237,0.0889911662606374,0.5567543749158653,stable,2
FED,2025-01-31,4.0,1.378105249899038,0.46080971149962985,0.20073427579604777,0.9172955383994081,stable,1
FED,2025-02-04,-2.2189475010096187,0.7785964580809287,0.2693984820346836,0.13352089310700146,0.5091979760462451,stable,1
FED,2025-02-05,1.6,0.8119297914142619,0.46939848203468354,0.173155463563569,0.3425313093795784,stable,2
FED,2025-02-07,3.8,1.4452631247475953,0.6914385832323713,0.1628995021906703,0.753824541515224,stable,1
FED,2025-02-12,0.0,1.0119297914142622,0.6836841963203979,0.15861267318565267,0.3282455950938643,stable,1
FED,2025-02-17,0.7,0.967368392640796,0.6847719165657047,0.0845211238122919,0.2825964760750913,stable,2
FED,2025-02-18,-1.4,0.6714473435606966,0.6381052498990379,0.04545477844881054,0.033342093661658634,stable,1
FED,2025-02-19,0.0,0.5968420831650636,0.5982236717803481,0.05647971268590577,-0.0013815886152844792,stable,1
FED,2025-02-20,5.267970000576925,1.06395487490625,0.9274717968164059,0.1901076687856755,0.13648307808984406,stable,2
FED,2025-02-21,-1.4,0.8399589771874999,0.7905616911213232,0.1503549770660336,0.04939728606617666,stable,1
FED,2025-02-25,0.0,0.7699623957552082,0.7466415971701387,0.1503549770660336,0.023320798585069524,stable,1
FED,2025-02-27,0.0,0.7107345191586537,0.7073446710032892,0.1466877825034474,0.003389848155364472,stable,2
FED,2025-03-07,0.1333333333333334,0.7101303333910259,0.6651601156886572,0.2523788394140165,0.04497021770236875,stable,3
FED,2025-03-19,-0.2094737505048093,0.2989786979256812,0.7313004628828345,0.2964976495356672,-0.43232176495715324,stable,2
FED,2025-03-21,0.0,0.5416899404864928,0.6928109648363695,0.2890852082972756,-0.15112102434987673,stable,1
FED,2025-03-24,0.0,-0.012690069528579317,0.658170416594551,0.3247027777407955,-0.6708604861231303,stable,1
FED,2025-03-25,0.0,-0.010877202453067987,0.6268289681852867,0.3195745726125903,-0.6377061706383547,stable,1
FED,2025-04-02,1.8,0.28730993047142067,0.6801549241768646,0.3800921170781357,-0.39284499370544396,stable,1
FED,2025-04-03,0.7,0.3462656546897892,0.6810177535604791,0.38851074557607956,-0.3347520988706899,stable,2
FED,2025-04-04,-0.7,0.21548244785356552,0.6234753471621258,0.36060021363823136,-0.4079928993085603,stable,2
FED,2025-04-07,0.0,0.19881578118689885,0.5651420138287925,0.40693179820765846,-0.3663262326418936,stable,1
FED,2025-04-14,0.0,0.17672513883279897,0.47666992747352266,0.4295391203303061,-0.2999447886407237,stable,1
FED,2025-04-15,0.0,0.15905262494951908,0.4568086804954592,0.4179299549159735,-0.2977560555459401,stable,1
FED,2025-04-16,-1.4,0.01732056813592645,0.3825363332756408,0.3800921170781357,-0.3652157651397143,stable,1
FED,2025-04-17,0.0,0.015877187457932578,0.36782339738042386,0.37008969294450056,-0.35194620992249126,stable,1
FED,2025-04-22,0.3169925001442313,0.06518113637674831,0.36594077155686117,0.3415894955798751,-0.30075963518011284,stable,2
FED,2025-04-23,0.0,0.06518113637674831,0.35287145828697325,0.33283079056500653,-0.2876903219102249,stable,1
FED,2025-05-03,1.4,-0.042556388872863185,0.31073609564963184,0.35951002080088135,-0.353292484522495,stable,1
FED,2025-05-07,-0.7253496664211535,-0.051044645784615275,0.3185950929664817,0.3713762791403525,-0.36963973875109696,stable,2
FED,2025-05-09,0.0,-0.04537301847521358,0.1724412468126356,0.36231832111253903,-0.21781426528784917,stable,4
FED,2025-05-12,1.8,0.13916428337230777,0.23272120063438984,0.40622076013692926,-0.09355691726208207,stable,1
FED,2025-05-14,0.8,0.2191642833723078,0.26235083026401945,0.40622076013692926,-0.04318654689171164,stable,2
FED,2025-05-15,-1.4,0.07916428337230781,0.2029811577545902,0.36321550394319285,-0.12381687438228238,stable,1
FED,2025-05-19,0.0,0.24351587041367534,0.23642490433809354,0.3798821706098595,0.007090966075581795,stable,1
FED,2025-05-20,0.0,0.2191642833723078,0.23642490433809354,0.37104770152590927,-0.017260620965785733,stable,1
FED,2025-05-23,0.0,0.20829448150876073,0.0967500929442923,0.37104770152590927,0.11154438856446842,stable,1
FED,2025-05-25,0.0,0.18746503335788467,0.09316675616857778,0.36261479921850226,0.09429827718930689,stable,1
FED,2025-05-29,0.0,0.17042275759807698,0.0967500929442923,0.3545566925692022,0.07367266465378468,stable,1
FED,2025-06-01,0.4000000000000001,0.18955419446490387,0.1079815709833926,0.335342071945775,0.08157262348151127,stable,1
FED,2025-06-02,0.0,0.07288752779823725,0.1041250863054143,0.3278900259025356,-0.03123755850717705,stable,1
FED,2025-06-03,0.0,0.06728079489068053,0.10053456608798622,0.3207619818611761,-0.03325377119730569,stable,1
FED,2025-06-04,0.0,0.062475023827060494,0.09718341388505335,0.3139372588428532,-0.03470839005799285,stable,1
FED,2025-06-05,1.4529325012980814,0.15517218899179522,0.14117005281721162,0.3376663263940038,0.014002136174583596,stable,1
FED,2025-06-06,0.0,0.2035288334198721,0.13661618014568866,0.3307751768757588,0.06691265327418344,stable,1
FED,2025-06-18,0.6905262494951907,0.23122352279938838,0.1656484382102048,0.3734389778858647,0.06557508458918357,stable,2
FED,2025-06-23,-1.1094737505048093,0.1433985000288463,0.1388147528969496,0.3437807233180512,0.004583747131896687,stable,2
FED,2025-06-24,0.0,0.1433985000288463,0.1341875944670513,0.3370399248216188,0.009210905561794991,stable,1
FED,2025-06-26,0.0,0.13036227275349666,0.129858962387469,0.3305583878058185,0.0005033103660276594,stable,1
FED,2025-07-10,0.0,-0.08378950020192369,0.07948670835755497,0.26378072331805125,-0.16327620855947866,stable,1
FED,2025-07-15,0.0,-0.06982458350160307,0.1394472243850592,0.25860855227259927,-0.20927180788666228,stable,2
FED,2025-07-16,0.0,-0.05984964300137406,0.1394472243850592,0.2536353108827416,-0.19929686738643326,stable,1
FED,2025-07-17,-0.39999999999999997,-0.10236843762620229,0.11946769755598291,0.24130256916797288,-0.2218361351821852,stable,3
FED,2025-07-22,0.0,-0.18868421881310113,0.11187058976412721,0.23683400307226968,-0.3005548085772283,stable,1
FED,2025-07-30,0.20000000000000004,-0.033333333333333284,0.11513464199508547,0.1905379229510825,-0.14846797532841877,stable,2
FED,2025-08-01,-0.6,-0.11428571428571424,0.04106056792101139,0.1758983317853217,-0.15534628220672564,stable,2
FED,2025-08-09,2.2,0.20000000000000004,0.1551532692418639,0.16379725802724984,0.04484673075813614,stable,1
FED,2025-08-19,0.0,0.36000000000000004,0.12881750001311187,0.08228098785083471,0.23118249998688817,stable,1
FED,2025-08-20,0.0,0.30000000000000004,0.12321673914297657,0.11144765451750138,0.17678326085702348,stable,1
FED,2025-08-22,-0.2094737505048093,0.26508770824919853,0.11410918477320224,0.10489823808847464,0.15097852347599627,stable,2
FED,2025-08-28,0.4000000000000001,0.2843608927850273,0.13747778408107508,0.11541695138198453,0.14688310870395221,stable,1
FED,2025-09-17,-1.492481250360578,-0.2603910001730775,-0.06321429696063739,0.0896450615901338,-0.19717670321244007,stable,2
FED,2025-09-22,0.0,-0.36416041678685934,0.006536333275640738,0.09163717406991455,-0.3706967500625001,stable,1
FED,2025-09-23,-1.6348234169259628,-0.6818261668216352,-0.09604865111195948,0.0541054220917433,-0.5857775157096757,stable,2
FED,2025-09-25,0.0,-0.5454609334573082,-0.09604865111195948,0.05295424289830195,-0.4494122823453487,stable,1
FED,2025-09-26,-2.2189475010096187,-0.8243753613826933,-0.2209250540471159,0.005622956566886939,-0.6034503073355774,stable,1
FED,2025-09-29,0.0,-0.89104202804936,-0.20865143993338725,-0.03187704343311307,-0.6823905881159726,stable,1
FED,2025-09-30,-1.4,-0.9637503097565941,-0.2713539957263668,-0.07562704343311306,-0.6923963140302274,stable,1
FED,2025-10-03,-1.4,-1.01828152103702,-0.3277862959400485,-0.09021037676644639,-0.6904952250969715,stable,1
FED,2025-10-07,0.0,-0.9051391298106845,-0.3121774247048081,-0.09021037676644639,-0.5929617051058764,stable,1
FED,2025-10-08,0.7,-0.7446252168296159,-0.27884409137147476,-0.0740836343834577,-0.46578112545814115,stable,2
FED,2025-10-09,0.45,-0.63602292439056,-0.24571481449095317,-0.06360196169578854,-0.3903081098996068,stable,4
FED,2025-10-14,-2.8,-0.8163543473580134,-0.3907488532762367,-0.09744889542105163,-0.42560549408177667,stable,1
FED,2025-10-15,0.0,-0.7535578590997046,-0.3717012342286176,-0.09541871009977972,-0.381856624871087,stable,1
FED,2025-10-16,0.0,-0.69973229773544,-0.3548057235818623,-0.0934713894854985,-0.3449265741535777,stable,3
FED,2025-10-21,0.0,-0.5931264941382558,-0.3548057235818623,-0.1020227205194512,-0.2383207705563935,stable,1
FED,2025-10-22,0.0,-0.5931264941382558,-0.3393793877739552,-0.09994062418231954,-0.2537471063643006,stable,1
FED,2025-10-23,0.0,-0.4763533929292585,-0.3252385799500404,-0.09794181169867315,-0.15111481297921808,stable,1
FED,2025-10-29,-1.492481250360578,-0.49520677086338144,-0.3957586320483979,-0.12528572226067128,-0.09944813881498354,stable,2
FED,2025-10-30,0.0,-0.37854010419671474,-0.3707586320483978,-0.15273670265282815,-0.007781472148316926,stable,1
FED,2025-11-03,-0.4189475010096186,-0.29678572928084973,-0.3726861868068466,-0.14672881705652355,0.07590045752599689,stable,1
FED,2025-11-07,-0.7,-0.45103897739729065,-0.48868618680684667,-0.16045430725260199,0.037647209409556015,stable,2
FED,2025-11-11,0.0,-0.49194806830638155,-0.4698905642373526,-0.1914932585690347,-0.022057504069028955,stable,1
FED,2025-11-17,0.6905262494951907,-0.2134336113194451,-0.4433318623336914,-0.1810967379247398,0.22989825101424627,stable,2
FED,2025-11-18,0.0,-0.1920902501875006,-0.4433318623336914,-0.17740088613035734,0.2512416121461908,stable,1
FED,2025-11-19,0.0,-0.17462750017045509,-0.42691216372873986,-0.17740088613035734,0.25228466355828477,stable,1
FED,2025-11-20,0.0,-0.17462750017045509,-0.4191538766730062,-0.1738528684077502,0.2445263765025511,stable,1
FED,2025-11-21,0.0,-0.17462750017045509,-0.40418409536325595,-0.1738528684077502,0.22955659519280086,stable,2
FED,2025-12-01,0.0,-0.047602361279380875,-0.41846980964897024,-0.19766616131277195,0.37086744836958935,stable,1
FED,2025-12-10,-1.238682194791282,-0.06851949316201142,-0.44675299534353274,-0.261872402588375,0.3782335021815213,stable,2
FED,2025-12-15,0.0,-0.06851949316201142,-0.43186122883208167,-0.2772174303549348,0.3633417356700702,stable,1
FED,2026-01-07,0.0,-0.41289406493042735,-0.2979792348333145,-0.27060263370160137,-0.11491483009711284,stable,1
FED,2026-01-11,0.0,0.0,-0.28378974746029956,-0.27060263370160137,0.28378974746029956,stable,1
FED,2026-01-14,0.0,0.0,-0.16629393140348894,-0.26744660037725015,0.16629393140348894,stable,1
